timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms,bytes_written_total,chunks_saved_total,io_flush_ms,io_queue_high_water,io_jobs_dropped,io_jobs_merged,io_jobs_enqueued,io_backpressure_ms
49053,33.00,29.773,0,1035,1381,291,0,0,1883295,0,730583,1345,1070,25,0,0,1345,0
49174,33.00,29.916,0,1035,1381,291,0,0,1883295,0,730583,1345,1070,25,0,0,1345,0
49294,33.00,29.961,0,1037,1381,291,0,0,1883295,0,730583,1345,1070,25,0,0,1345,0
49399,33.00,29.597,0,1045,1354,291,0,7,1883295,0,740942,1364,1092,25,0,0,1372,0
49510,33.00,29.801,0,1059,1378,291,0,0,1883295,0,745379,1372,1099,25,0,0,1372,0
49629,33.00,29.978,0,1059,1382,291,0,0,1883295,0,745379,1372,1099,25,0,0,1372,0
49754,33.00,30.387,0,1059,1382,291,0,0,1883295,0,745379,1372,1099,25,0,0,1372,0
49870,33.00,30.187,0,1059,1382,291,0,0,1883295,0,745379,1372,1099,25,0,0,1372,0
49991,33.00,29.887,0,1059,1382,291,0,0,1883295,0,745379,1372,1099,25,0,0,1372,0
50111,33.00,29.933,0,1059,1382,291,0,0,1883295,0,745379,1372,1099,25,0,0,1372,0
50219,33.00,30.451,0,1069,1346,291,0,10,1883295,0,759832,1397,1121,25,0,0,1408,0
50332,33.00,30.847,0,1085,1370,291,0,0,1883295,0,765553,1408,1129,25,0,0,1408,0
50452,33.00,30.120,0,1087,1382,291,0,0,1883295,0,765553,1408,1129,25,0,0,1408,0
50574,33.00,30.460,0,1087,1382,291,0,0,1883295,0,765553,1408,1129,25,0,0,1408,0
50696,33.00,30.366,0,1087,1382,291,0,0,1883295,0,765553,1408,1129,25,0,0,1408,0
50816,33.00,29.415,0,1095,1382,291,0,0,1883295,0,770953,1418,1142,25,0,0,1418,0
50940,33.00,30.705,0,1095,1382,291,0,0,1883295,0,770953,1418,1142,25,0,0,1418,0
51062,33.00,30.306,0,1095,1382,291,0,0,1883295,0,770953,1418,1142,25,0,0,1418,0
51186,33.00,31.493,0,1095,1382,291,0,0,1883295,0,770953,1418,1142,25,0,0,1418,0
51291,33.00,41.677,5,378,1365,291,0,0,1883295,0,786619,1447,1176,25,0,0,1447,0
51416,33.00,31.629,0,386,1382,291,0,0,1883295,0,786619,1447,1176,25,0,0,1447,0
51544,33.00,31.845,0,386,1382,291,0,0,1883295,0,786619,1447,1176,25,0,0,1447,0
51668,33.00,31.496,0,386,1382,291,0,0,1883295,0,786619,1447,1176,25,0,0,1447,0
51773,33.00,30.117,0,392,1363,291,0,3,1883295,0,794792,1462,1192,25,0,0,1466,0
51890,33.00,32.833,0,402,1382,291,0,0,1883295,0,797361,1466,1196,25,0,0,1466,0
52016,31.00,32.360,0,402,1382,291,0,0,1883295,0,797361,1466,1196,25,0,0,1466,0
52145,31.00,32.339,0,402,1382,291,0,0,1883295,0,797361,1466,1196,25,0,0,1466,0
52274,31.00,31.865,0,402,1382,291,0,0,1883295,0,797361,1466,1196,25,0,0,1466,0
52405,31.00,31.931,0,402,1382,291,0,0,1883295,0,797361,1466,1196,25,0,0,1466,0
52535,31.00,33.514,0,402,1382,291,0,0,1883295,0,797361,1466,1196,25,0,0,1466,0
52640,31.00,44.823,0,416,1367,291,0,0,1883295,0,812193,1493,1225,25,0,0,1493,0
52775,31.00,34.613,0,422,1382,291,0,0,1883295,0,812193,1493,1225,25,0,0,1493,0
52908,31.00,34.014,0,422,1382,291,0,0,1883295,0,812193,1493,1225,25,0,0,1493,0
53008,31.00,32.957,0,422,1382,291,0,0,1883295,0,812193,1493,1225,25,0,0,1493,0
53108,31.00,32.647,0,422,1382,291,0,0,1883295,0,812193,1493,1225,25,0,0,1493,0
53209,31.00,34.237,0,422,1382,291,0,0,1883295,0,812193,1493,1225,25,0,0,1493,0
53311,31.00,34.991,0,422,1382,291,0,0,1883295,0,812193,1493,1225,25,0,0,1493,0
53434,31.00,33.693,0,432,1346,291,0,7,1883295,0,829006,1521,1259,25,0,0,1529,0
53558,31.00,34.863,0,446,1370,291,0,0,1883295,0,834412,1529,1265,25,0,0,1529,0
53659,31.00,32.040,0,450,1382,291,0,0,1883295,0,834412,1529,1265,25,0,0,1529,0
53763,31.00,34.430,0,450,1382,291,0,0,1883295,0,834412,1529,1265,25,0,0,1529,0
53864,31.00,35.350,0,450,1382,291,0,0,1883295,0,834412,1529,1265,25,0,0,1529,0
53968,29.00,37.378,0,460,1382,291,0,0,1883295,0,840968,1539,1278,25,0,0,1539,0
54071,29.00,33.537,0,460,1382,291,0,0,1883295,0,840968,1539,1278,25,0,0,1539,0
54174,29.00,33.753,0,460,1382,291,0,0,1883295,0,840968,1539,1278,25,0,0,1539,0
54278,29.00,33.902,0,460,1382,291,0,0,1883295,0,840968,1539,1278,25,0,0,1539,0
54380,29.00,34.336,0,460,1382,291,0,0,1883295,0,840968,1539,1278,25,0,0,1539,0
54491,29.00,45.768,0,476,1365,291,0,0,1883295,0,859359,1568,1314,25,0,0,1568,0
54594,29.00,35.281,0,480,1382,291,0,0,1883295,0,859359,1568,1314,25,0,0,1568,0
54698,29.00,33.708,0,480,1382,291,0,0,1883295,0,859359,1568,1314,25,0,0,1568,0
54800,29.00,34.664,0,482,1382,291,0,0,1883295,0,859359,1568,1314,25,0,0,1568,0
54903,29.00,35.433,0,482,1382,291,0,0,1883295,0,859359,1568,1314,25,0,0,1568,0
55005,29.00,39.132,0,496,1375,291,0,0,1883295,0,869770,1587,1339,25,0,0,1587,0
55107,29.00,33.176,0,496,1382,291,0,0,1883295,0,869770,1587,1339,25,0,0,1587,0
55208,29.00,32.758,0,496,1382,291,0,0,1883295,0,869770,1587,1339,25,0,0,1587,0
55311,29.00,31.229,0,496,1382,291,0,0,1883295,0,869770,1587,1339,25,0,0,1587,0
55446,29.00,35.578,0,496,1382,291,0,0,1883295,0,869770,1587,1339,25,0,0,1587,0
55548,29.00,35.564,0,496,1382,291,0,0,1883295,0,869770,1587,1339,25,0,0,1587,0
55656,29.00,35.063,0,496,1382,291,0,0,1883295,0,869770,1587,1339,25,0,0,1587,0
55769,29.00,34.148,0,504,1355,291,0,8,1883295,0,879567,1605,1361,25,0,0,1614,0
55896,29.00,36.117,0,518,1379,291,0,0,1883295,0,883764,1614,1369,25,0,0,1614,0
55997,29.00,34.535,0,518,1382,291,0,0,1883295,0,883764,1614,1369,25,0,0,1614,0
56104,29.00,32.919,0,518,1382,291,0,0,1883295,0,883764,1614,1369,25,0,0,1614,0
56235,29.00,33.111,0,518,1382,291,0,0,1883295,0,883764,1614,1369,25,0,0,1614,0
56335,29.00,30.737,0,518,1382,291,0,0,1883295,0,883764,1614,1369,25,0,0,1614,0
56437,29.00,34.591,0,520,1382,291,0,0,1883295,0,883764,1614,1369,25,0,0,1614,0
56590,29.00,33.055,0,526,1346,291,0,13,1883295,0,895490,1636,1395,25,0,0,1650,0
56711,29.00,34.623,0,542,1370,291,0,0,1883295,0,903000,1650,1406,25,0,0,1650,0
56841,29.00,34.060,0,546,1382,291,0,0,1883295,0,903000,1650,1406,25,0,0,1650,0
56968,30.00,30.869,0,546,1382,291,0,0,1883295,0,903000,1650,1406,25,0,0,1650,0
57106,30.00,34.035,0,552,1372,291,0,0,1883295,0,907409,1660,1417,25,0,0,1660,0
57227,30.00,31.190,0,554,1382,291,0,0,1883295,0,907409,1660,1417,25,0,0,1660,0
57359,30.00,33.160,0,554,1382,291,0,0,1883295,0,907409,1660,1417,25,0,0,1660,0
57487,30.00,30.847,0,554,1382,291,0,0,1883295,0,907409,1660,1417,25,0,0,1660,0
57597,30.00,31.741,0,560,1353,291,0,10,1883295,0,915393,1678,1438,25,0,0,1689,0
57713,30.00,31.588,0,578,1377,291,0,0,1883295,0,921887,1689,1448,25,0,0,1689,0
57836,30.00,30.247,0,578,1382,291,0,0,1883295,0,921887,1689,1448,25,0,0,1689,0
57964,31.00,30.932,0,578,1382,291,0,0,1883295,0,921887,1689,1448,25,0,0,1689,0
58088,31.00,31.787,0,578,1382,291,0,0,1883295,0,921887,1689,1448,25,0,0,1689,0
58188,31.00,39.607,0,590,1375,291,0,0,1883295,0,930742,1708,1469,25,0,0,1708,0
58311,31.00,30.799,0,590,1382,291,0,0,1883295,0,930742,1708,1469,25,0,0,1708,0
58435,31.00,31.551,0,590,1382,291,0,0,1883295,0,930742,1708,1469,25,0,0,1708,0
58558,31.00,30.612,0,592,1382,291,0,0,1883295,0,930742,1708,1469,25,0,0,1708,0
58679,31.00,30.033,0,592,1382,291,0,0,1883295,0,930742,1708,1469,25,0,0,1708,0
58803,31.00,30.429,0,592,1382,291,0,0,1883295,0,930742,1708,1469,25,0,0,1708,0
58940,32.00,29.837,0,598,1355,291,0,7,1883295,0,940003,1727,1491,25,0,0,1735,0
59058,32.00,31.031,0,614,1379,291,0,0,1883295,0,943477,1735,1498,25,0,0,1735,0
59175,32.00,30.042,0,614,1382,291,0,0,1883295,0,943477,1735,1498,25,0,0,1735,0
59297,32.00,30.081,0,614,1382,291,0,0,1883295,0,943477,1735,1498,25,0,0,1735,0
59417,32.00,29.838,0,614,1382,291,0,0,1883295,0,943477,1735,1498,25,0,0,1735,0
59541,32.00,30.318,0,614,1382,291,0,0,1883295,0,943477,1735,1498,25,0,0,1735,0
59660,32.00,29.835,0,614,1382,291,0,0,1883295,0,943477,1735,1498,25,0,0,1735,0
59767,32.00,30.279,0,624,1346,291,0,13,1883295,0,954773,1757,1520,25,0,0,1771,0
59882,32.00,32.577,0,638,1370,291,0,0,1883295,0,961902,1771,1531,25,0,0,1771,0
60511,33.00,30.016,0,888,1382,291,0,849,1883295,0,1542745,2303,2095,859,0,0,3153,0
