timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
57816,30.00,32.471,0,1373,1382,294,0,0,1897704,0
57943,32.00,31.490,0,1373,1382,294,0,0,1897704,0
58064,32.00,30.537,0,1373,1382,294,0,0,1897704,0
58185,32.00,30.399,0,1379,1375,294,0,6,1897704,0
58308,32.00,30.115,0,1379,1382,294,0,0,1897704,0
58428,32.00,29.878,0,1379,1382,294,0,0,1897704,0
58549,32.00,30.269,0,1381,1382,294,0,0,1897704,0
58669,32.00,29.728,0,1381,1382,294,0,0,1897704,0
58791,32.00,31.489,0,1381,1382,294,0,0,1897704,0
58912,32.00,29.929,0,1381,1382,294,0,0,1897704,0
59032,33.00,30.273,0,1389,1373,294,0,6,1897704,0
59152,33.00,29.814,0,1391,1382,294,0,0,1897704,0
59272,33.00,30.038,0,1391,1382,294,0,0,1897704,0
59391,33.00,30.021,0,1391,1382,294,0,0,1897704,0
59512,33.00,29.754,0,1391,1382,294,0,0,1897704,0
59632,33.00,29.845,0,1391,1382,294,0,0,1897704,0
59757,33.00,30.198,0,1395,1346,294,0,6,1897704,0
59872,33.00,30.179,0,1401,1370,294,0,6,1897704,0
59993,33.00,33.306,0,1405,1382,294,0,0,1897704,0
