timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
55660,29.00,36.743,0,1638,1382,287,0,0,1845624,0
55791,29.00,33.349,0,1640,1355,287,0,6,1845624,0
55891,29.00,33.006,0,1646,1373,287,0,6,1845624,0
56026,30.00,35.401,0,1648,1382,287,0,0,1845624,0
56134,30.00,35.741,0,1648,1382,287,0,0,1845624,0
56259,30.00,34.207,0,1648,1382,287,0,0,1845624,0
56360,30.00,30.942,0,1648,1382,287,0,0,1845624,0
56461,30.00,32.393,0,1648,1382,287,0,0,1845624,0
56561,30.00,33.663,0,1648,1382,287,0,0,1845624,0
56692,30.00,33.746,0,1656,1364,287,0,6,1845624,0
56823,30.00,33.627,0,1660,1382,287,0,0,1845624,0
56952,30.00,32.047,0,1660,1382,287,0,0,1845624,0
57077,30.00,30.562,0,1660,1382,287,0,0,1845624,0
57209,30.00,33.690,0,1664,1382,287,0,0,1845624,0
57335,30.00,31.496,0,1664,1382,287,0,0,1845624,0
57461,30.00,30.585,0,1664,1382,287,0,0,1845624,0
57591,30.00,34.058,0,1664,1382,287,0,0,1845624,0
57691,30.00,33.341,0,1670,1365,287,0,6,1845624,0
57812,30.00,32.614,0,1674,1382,287,0,0,1845624,0
57934,30.00,29.703,0,1674,1382,287,0,0,1845624,0
58059,32.00,30.948,0,1674,1382,287,0,0,1845624,0
58180,32.00,29.858,0,1678,1369,287,0,6,1845624,0
58305,32.00,30.615,0,1682,1382,287,0,0,1845624,0
58427,32.00,29.353,0,1682,1382,287,0,0,1845624,0
58551,32.00,30.632,0,1682,1382,287,0,0,1845624,0
58672,32.00,30.364,0,1682,1382,287,0,0,1845624,0
58793,32.00,30.255,0,1682,1382,287,0,0,1845624,0
58915,32.00,31.244,0,1682,1382,287,0,0,1845624,0
59036,33.00,29.850,0,1688,1367,287,0,6,1845624,0
59157,33.00,30.660,0,1692,1382,287,0,0,1845624,0
59278,33.00,30.206,0,1692,1382,287,0,0,1845624,0
59398,33.00,29.973,0,1692,1382,287,0,0,1845624,0
59518,33.00,29.745,0,1694,1382,287,0,0,1845624,0
59640,33.00,29.912,0,1694,1382,287,0,0,1845624,0
59759,33.00,30.775,0,1694,1382,287,0,0,1845624,0
59880,33.00,29.866,0,1702,1364,287,0,6,1845624,0
59987,33.00,29.868,0,1706,1382,287,0,0,1845624,0
