timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
24544,31.00,32.871,0,1119,1380,260,0,0,1902191,0
24675,31.00,32.085,0,1119,1380,260,0,0,1902191,0
24777,31.00,31.990,0,1157,1380,260,1,0,1902191,0
24904,31.00,32.409,0,1165,1362,261,0,6,1908235,0
25035,31.00,34.116,0,1169,1381,261,0,0,1908235,0
25165,31.00,33.342,0,1169,1381,261,0,0,1908235,0
25272,31.00,33.706,0,1241,1381,261,1,0,1908235,0
25400,31.00,34.353,0,1251,1381,263,0,0,1920235,0
25501,31.00,33.378,0,1255,1361,263,0,6,1920235,0
25603,31.00,34.215,0,1259,1379,263,0,3,1920235,0
25705,31.00,33.024,0,1259,1382,263,0,0,1920235,0
25810,31.00,36.892,0,1357,1366,266,0,6,1935254,0
25945,30.00,35.598,0,1361,1381,266,0,0,1935254,0
26050,30.00,35.366,0,1361,1381,266,0,0,1935254,0
26151,30.00,34.295,0,1365,1381,266,0,1,1935254,0
26251,30.00,33.484,0,1365,1382,266,0,0,1935254,0
26358,30.00,34.979,0,1403,1382,267,0,0,1939189,0
26464,30.00,35.169,0,1403,1382,267,0,0,1939189,0
26572,30.00,34.985,0,1407,1362,267,0,6,1939189,0
26677,30.00,36.000,0,1411,1380,267,0,2,1939189,0
26785,30.00,36.483,0,1413,1382,267,0,0,1939189,0
26890,30.00,35.296,0,1477,1382,270,0,0,1953588,0
26999,28.00,36.115,0,1477,1382,270,0,0,1953588,0
27107,28.00,35.517,0,1477,1382,270,0,0,1953588,0
27213,28.00,35.178,0,1477,1382,270,0,0,1953588,0
27320,28.00,35.867,0,1477,1382,270,0,0,1953588,0
27427,28.00,35.719,0,1499,1382,271,0,0,1957948,0
27597,28.00,35.195,62,727,1358,271,0,6,1957948,0
27728,28.00,35.696,0,733,1381,271,0,0,1957948,0
27841,28.00,36.192,0,735,1363,271,0,6,1957948,0
27958,27.00,36.626,0,807,1381,271,3,0,1957948,0
28062,27.00,35.799,0,827,1381,274,0,0,1977513,0
28173,27.00,36.714,0,829,1381,274,0,0,1977513,0
28281,27.00,35.562,0,829,1381,274,0,0,1977513,0
28393,27.00,36.703,0,829,1381,274,0,0,1977513,0
28512,27.00,36.651,0,889,1381,274,3,0,1977513,0
28614,27.00,36.304,0,909,1381,277,0,0,1996936,0
28724,27.00,36.321,0,911,1381,277,0,0,1996936,0
28833,27.00,34.979,0,917,1368,277,0,6,1996936,0
28943,27.00,36.212,0,919,1382,277,0,0,1996936,0
29062,27.00,36.181,0,969,1382,277,2,0,1996936,0
29198,27.00,36.731,0,989,1382,279,0,0,2013078,0
29310,27.00,36.722,0,993,1361,279,0,6,2013078,0
29427,27.00,43.322,0,999,1379,279,0,2,2013078,0
29534,27.00,37.938,0,999,1381,279,0,0,2013078,0
29647,27.00,37.661,0,1083,1359,282,0,6,2031362,0
29759,27.00,37.124,0,1087,1376,282,0,0,2031362,0
29868,27.00,35.958,0,1087,1376,282,0,0,2031362,0
29980,27.00,36.256,0,1087,1376,282,0,0,2031362,0
30086,27.00,36.111,0,1087,1376,282,0,0,2031362,0
30194,27.00,36.788,0,1127,1376,283,0,0,2038049,0
30299,27.00,35.589,0,1127,1376,283,0,0,2038049,0
30406,27.00,35.237,0,1129,1356,283,0,6,2038049,0
30510,27.00,35.700,0,1135,1374,283,0,5,2038049,0
30618,27.00,35.686,0,1135,1379,283,0,0,2038049,0
30732,27.00,37.980,0,1211,1379,286,0,0,2057160,0
30834,27.00,34.682,0,1211,1379,286,0,0,2057160,0
30937,28.00,36.043,0,1211,1379,286,0,0,2057160,0
31039,28.00,33.697,0,1211,1379,286,0,0,2057160,0
31142,28.00,33.098,0,1213,1379,286,0,0,2057160,0
31246,28.00,33.692,0,1217,1379,286,0,0,2057160,0
31346,28.00,32.711,0,1217,1343,286,0,6,2057160,0
31447,28.00,33.340,0,1223,1344,286,0,6,2057160,0
31550,28.00,34.361,0,1229,1362,286,0,6,2057160,0
31650,28.00,34.403,0,1231,1376,286,0,0,2057160,0
31753,28.00,34.419,0,1265,1376,287,0,0,2062930,0
31885,28.00,34.251,0,1265,1376,287,0,0,2062930,0
32015,30.00,34.110,0,1265,1376,287,0,0,2062930,0
32145,30.00,31.596,0,1265,1376,287,0,0,2062930,0
32245,30.00,34.365,0,1267,1376,287,0,0,2062930,0
32374,30.00,31.386,0,1269,1352,287,0,6,2062930,0
32504,30.00,32.298,0,1277,1376,287,0,3,2062930,0
32606,30.00,32.867,0,1277,1379,287,0,0,2062930,0
32712,30.00,33.387,0,1277,1379,287,0,0,2062930,0
32812,30.00,33.011,0,1277,1379,287,0,0,2062930,0
32918,30.00,34.258,0,1277,1379,287,0,0,2062930,0
33051,30.00,36.796,0,1279,1379,287,0,0,2062930,0
33187,30.00,39.870,0,1281,1346,287,0,6,2062930,0
33317,30.00,33.241,0,1289,1370,287,0,6,2062930,0
33444,30.00,31.486,0,1289,1380,287,0,0,2062930,0
33571,30.00,31.164,0,1291,1380,287,0,0,2062930,0
33700,30.00,33.281,0,1291,1380,287,0,0,2062930,0
33828,30.00,31.459,0,1291,1380,287,0,0,2062930,0
33955,30.00,30.265,0,1291,1380,287,0,0,2062930,0
34085,30.00,31.424,0,1297,1353,287,0,6,2062930,0
34186,30.00,33.659,0,1331,1371,287,0,6,2062930,0
34307,30.00,30.912,0,1333,1379,289,0,0,2071103,0
34433,30.00,31.129,0,1333,1379,289,0,0,2071103,0
34558,30.00,31.467,0,1333,1379,289,0,0,2071103,0
34681,30.00,30.366,0,1339,1379,289,0,0,2071103,0
34806,30.00,30.448,0,1343,1381,289,0,1,2071103,0
34933,32.00,30.640,0,1343,1382,289,0,0,2071103,0
35053,32.00,33.351,0,1345,1353,289,0,6,2071103,0
35179,32.00,33.445,0,1377,1377,290,0,5,2075888,0
35303,32.00,30.353,0,1377,1382,290,0,0,2075888,0
35428,32.00,30.602,0,1377,1382,290,0,0,2075888,0
35547,32.00,29.763,0,1377,1382,290,0,0,2075888,0
35673,32.00,30.575,0,1377,1382,290,0,0,2075888,0
35797,32.00,32.179,0,1383,1380,290,0,2,2075888,0
35921,32.00,30.575,0,1383,1382,290,0,0,2075888,0
36048,33.00,30.484,0,1387,1382,290,0,0,2075888,0
36168,33.00,30.865,0,1387,1382,290,0,0,2075888,0
36293,33.00,30.430,0,1387,1382,290,0,0,2075888,0
36423,33.00,31.543,0,1387,1382,290,0,0,2075888,0
36523,33.00,34.871,0,1393,1355,290,0,6,2075888,0
36649,33.00,31.292,0,1399,1379,290,0,3,2075888,0
36775,33.00,31.247,0,1399,1382,290,0,0,2075888,0
36904,33.00,32.138,0,1399,1382,290,0,0,2075888,0
37032,31.00,31.130,0,1399,1382,290,0,0,2075888,0
37159,31.00,30.883,0,1399,1382,290,0,0,2075888,0
37289,31.00,32.337,0,1401,1382,290,0,0,2075888,0
37415,31.00,30.822,0,1407,1358,290,0,6,2075888,0
37543,31.00,33.015,0,1415,1382,290,0,0,2075888,0
37671,31.00,31.289,0,1415,1382,290,0,0,2075888,0
37801,31.00,30.922,0,1415,1382,290,0,0,2075888,0
37931,31.00,33.832,0,1419,1382,290,0,0,2075888,0
38059,31.00,31.397,0,1423,1382,290,0,0,2075888,0
38159,31.00,34.497,0,1423,1382,290,0,0,2075888,0
38287,31.00,31.192,0,1423,1382,290,0,0,2075888,0
38389,31.00,35.053,0,1427,1359,290,0,6,2075888,0
38518,31.00,33.463,0,1443,1382,290,0,0,2075888,0
38647,31.00,31.495,0,1443,1382,290,0,0,2075888,0
38748,31.00,34.461,0,1443,1382,290,0,0,2075888,0
38881,31.00,34.626,0,1445,1362,290,0,6,2075888,0
39013,31.00,34.522,0,1453,1381,290,0,0,2075888,0
39145,31.00,32.969,0,1453,1381,290,0,0,2075888,0
39247,31.00,34.633,0,1453,1381,290,0,0,2075888,0
39348,31.00,33.617,0,1453,1381,290,0,0,2075888,0
39451,31.00,33.250,0,1459,1381,290,0,0,2075888,0
39551,31.00,33.513,0,1459,1381,290,0,0,2075888,0
39653,31.00,33.704,0,1459,1381,290,0,0,2075888,0
39756,31.00,34.059,0,1463,1360,290,0,6,2075888,0
39859,31.00,34.674,0,1467,1378,290,0,4,2075888,0
39968,29.00,35.279,0,1477,1382,290,0,0,2075888,0
40101,29.00,35.218,0,1477,1382,290,0,0,2075888,0
40209,29.00,35.016,0,1477,1382,290,0,0,2075888,0
40313,29.00,34.872,0,1477,1382,290,0,0,2075888,0
40421,29.00,36.515,0,1477,1382,290,0,0,2075888,0
40527,29.00,35.288,0,1479,1346,290,0,6,2075888,0
40632,29.00,35.929,0,1485,1364,290,0,6,2075888,0
40741,29.00,36.115,0,1489,1382,290,0,0,2075888,0
40848,29.00,35.755,0,1489,1382,290,0,0,2075888,0
40958,29.00,36.059,0,1493,1382,290,0,0,2075888,0
41066,29.00,37.001,0,1511,1382,290,0,0,2075888,0
41173,29.00,36.354,0,1527,1382,290,0,0,2075888,0
41351,29.00,36.414,69,801,1382,290,0,0,2075888,0
41483,29.00,35.794,0,819,1382,290,0,0,2075888,0
41591,29.00,36.027,0,839,1359,290,0,6,2075888,0
41709,29.00,39.563,23,494,1377,291,0,5,2081761,0
41817,29.00,36.231,0,508,1382,291,0,0,2081761,0
41925,25.00,35.811,0,524,1382,291,0,0,2081761,0
42034,25.00,35.948,0,536,1382,291,0,0,2081761,0
42141,25.00,35.837,0,552,1369,291,0,6,2081761,0
42249,25.00,35.739,0,570,1382,291,0,0,2081761,0
42357,25.00,35.902,0,582,1382,291,0,0,2081761,0
42465,25.00,36.066,0,598,1382,291,0,0,2081761,0
42576,25.00,36.384,0,612,1382,291,0,0,2081761,0
42680,25.00,35.310,0,626,1382,291,0,0,2081761,0
42790,25.00,37.115,0,640,1382,291,0,0,2081761,0
42901,25.00,36.004,0,654,1382,291,0,0,2081761,0
43007,28.00,35.806,0,674,1367,291,0,6,2081761,0
43115,28.00,35.896,0,692,1382,291,0,0,2081761,0
43222,28.00,36.105,0,706,1382,291,0,0,2081761,0
43329,28.00,34.628,0,720,1382,291,0,0,2081761,0
43438,28.00,37.942,0,734,1382,291,0,0,2081761,0
43544,28.00,35.545,0,748,1382,291,0,0,2081761,0
43652,28.00,34.946,0,762,1382,291,0,0,2081761,0
43760,28.00,36.049,0,778,1346,291,0,6,2081761,0
43867,28.00,35.859,0,800,1364,291,0,6,2081761,0
43970,28.00,33.677,0,818,1382,291,0,0,2081761,0
44072,28.00,33.448,0,834,1382,291,0,0,2081761,0
44176,28.00,34.115,0,848,1382,291,0,0,2081761,0
44278,28.00,33.800,0,864,1382,291,0,0,2081761,0
44380,28.00,33.868,0,882,1378,291,0,4,2081761,0
44482,28.00,33.649,0,898,1382,291,0,0,2081761,0
44584,28.00,33.441,0,914,1382,291,0,0,2081761,0
44715,28.00,32.566,0,918,1382,291,0,0,2081761,0
44823,28.00,34.171,0,924,1365,291,0,6,2081761,0
44952,30.00,31.696,0,928,1382,291,0,0,2081761,0
45054,30.00,34.239,0,928,1382,291,0,0,2081761,0
45184,30.00,34.430,0,928,1382,291,0,0,2081761,0
45316,30.00,34.656,0,928,1382,291,0,0,2081761,0
45448,30.00,34.664,0,934,1381,291,0,1,2081761,0
45580,30.00,34.807,0,934,1382,291,0,0,2081761,0
45707,30.00,30.892,0,934,1382,291,0,0,2081761,0
45810,30.00,34.140,0,934,1382,291,0,0,2081761,0
45935,30.00,31.223,0,936,1382,291,0,0,2081761,0
46036,30.00,31.705,0,936,1382,291,0,0,2081761,0
46165,30.00,32.097,0,938,1355,291,0,6,2081761,0
46297,30.00,32.771,0,944,1379,291,0,3,2081761,0
46420,30.00,31.003,0,944,1382,291,0,0,2081761,0
46552,30.00,33.913,0,944,1382,291,0,0,2081761,0
46678,30.00,31.188,0,946,1382,291,0,0,2081761,0
46809,30.00,32.937,0,946,1382,291,0,0,2081761,0
46937,31.00,31.075,0,946,1382,291,0,0,2081761,0
47064,31.00,31.026,0,952,1358,291,0,6,2081761,0
47192,31.00,33.299,0,958,1382,291,0,0,2081761,0
47320,31.00,31.187,0,958,1382,291,0,0,2081761,0
47445,31.00,31.373,0,958,1382,291,0,0,2081761,0
47571,31.00,31.504,0,960,1372,291,0,6,2081761,0
47697,31.00,31.239,0,962,1382,291,0,0,2081761,0
47823,31.00,32.405,0,962,1382,291,0,0,2081761,0
47949,32.00,31.564,0,962,1382,291,0,0,2081761,0
48075,32.00,30.997,0,968,1365,291,0,6,2081761,0
48204,32.00,30.409,0,972,1382,291,0,0,2081761,0
48327,32.00,30.610,0,972,1382,291,0,0,2081761,0
48452,32.00,33.059,0,972,1382,291,0,0,2081761,0
48574,32.00,29.957,0,974,1362,291,0,6,2081761,0
48698,32.00,31.490,0,978,1381,291,0,0,2081761,0
48824,32.00,31.406,0,978,1381,291,0,0,2081761,0
48948,32.00,31.496,0,978,1381,291,0,0,2081761,0
49075,32.00,32.532,0,980,1381,291,0,0,2081761,0
49202,32.00,33.805,0,980,1381,291,0,0,2081761,0
49327,32.00,33.073,0,980,1381,291,0,0,2081761,0
49453,32.00,32.559,0,986,1366,291,0,6,2081761,0
49579,32.00,32.611,0,990,1382,291,0,0,2081761,0
49706,32.00,34.101,0,990,1382,291,0,0,2081761,0
49834,32.00,31.167,0,990,1382,291,0,0,2081761,0
49961,31.00,32.227,0,990,1382,291,0,0,2081761,0
50090,31.00,33.969,0,990,1382,291,0,0,2081761,0
50218,31.00,31.267,0,994,1346,291,0,6,2081761,0
50347,31.00,31.704,0,1000,1370,291,0,6,2081761,0
50475,31.00,32.476,0,1002,1382,291,0,0,2081761,0
50576,31.00,33.786,0,1002,1382,291,0,0,2081761,0
50698,31.00,30.723,0,1002,1382,291,0,0,2081761,0
50825,31.00,31.561,0,1006,1382,291,0,0,2081761,0
50955,32.00,33.084,0,1006,1382,291,0,0,2081761,0
51055,32.00,33.007,0,1006,1382,291,0,0,2081761,0
51184,32.00,33.165,0,1006,1382,291,0,0,2081761,0
51310,32.00,31.211,0,1014,1365,291,0,6,2081761,0
51411,32.00,33.984,0,1016,1382,291,0,0,2081761,0
51547,32.00,34.567,0,1016,1382,291,0,0,2081761,0
51676,32.00,34.802,0,1016,1382,291,0,0,2081761,0
51809,32.00,34.274,0,1024,1375,291,0,6,2081761,0
51941,30.00,34.103,0,1024,1382,291,0,0,2081761,0
52043,30.00,32.391,0,1024,1382,291,0,0,2081761,0
52176,30.00,35.756,0,1024,1382,291,0,0,2081761,0
52278,30.00,35.585,0,1024,1382,291,0,0,2081761,0
52381,30.00,35.374,0,1024,1382,291,0,0,2081761,0
52483,30.00,35.225,0,1024,1382,291,0,0,2081761,0
